timestamp,frame,object,confidence,cx,cy,speed_kmh,zone_alert
09:57:12,1152,person,0.751,340,287,0.8,
09:57:12,1153,person,0.747,344,287,1.8,
09:57:12,1154,person,0.738,343,288,1.9,
09:57:12,1155,person,0.749,344,286,1.8,
09:57:12,1156,person,0.751,342,286,1.0,
09:57:12,1157,person,0.742,343,287,1.1,
09:57:12,1158,person,0.732,343,287,0.4,
09:57:12,1159,person,0.751,341,287,0.8,
09:57:12,1160,person,0.748,345,288,0.8,
09:57:12,1161,person,0.741,343,287,0.5,
09:57:12,1162,person,0.753,337,290,2.4,
09:57:13,1163,person,0.76,342,289,0.8,
09:57:13,1164,person,0.769,338,290,1.5,
09:57:13,1165,person,0.762,340,290,1.9,
09:57:13,1166,person,0.751,339,292,2.3,
09:57:13,1167,person,0.751,337,295,1.8,
09:57:13,1168,person,0.791,344,292,1.3,
09:57:13,1169,person,0.778,341,291,1.1,
09:57:13,1170,person,0.786,344,290,1.4,
09:57:13,1171,person,0.771,343,292,1.4,
09:57:13,1172,person,0.753,345,292,3.1,
09:57:13,1173,person,0.792,341,299,2.7,
09:57:13,1174,person,0.759,343,300,3.3,
09:57:13,1175,person,0.782,345,301,4.0,
09:57:13,1176,person,0.748,348,303,4.4,
09:57:13,1177,person,0.728,342,304,4.5,
09:57:13,1178,person,0.765,345,304,2.3,
09:57:13,1179,person,0.755,345,303,1.3,
09:57:13,1180,person,0.756,346,304,1.1,
09:57:13,1181,person,0.771,347,303,0.4,
09:57:14,1182,person,0.759,349,303,2.5,
09:57:14,1183,person,0.765,347,304,0.7,
09:57:14,1184,person,0.764,346,304,0.5,
09:57:14,1185,person,0.762,349,304,1.1,
09:57:14,1186,person,0.75,349,304,0.8,
09:57:14,1187,person,0.776,350,304,0.5,
09:57:14,1188,person,0.75,348,303,0.5,
09:57:14,1189,person,0.764,349,303,1.1,
09:57:14,1190,person,0.762,353,304,1.4,YES
09:57:14,1191,person,0.768,346,303,1.1,
09:57:14,1192,person,0.788,348,304,0.7,
09:57:14,1193,person,0.763,349,303,0.4,
09:57:14,1194,person,0.779,345,303,1.4,
09:57:14,1195,person,0.772,350,303,1.2,
09:57:14,1196,person,0.763,347,304,0.5,
09:57:14,1197,person,0.781,346,304,0.7,
09:57:14,1198,person,0.772,350,304,0.5,
09:57:14,1199,person,0.784,348,305,1.3,
09:57:14,1200,person,0.735,346,304,1.4,
09:57:14,1201,person,0.763,348,304,0.4,
09:57:14,1202,person,0.74,344,304,0.7,
09:57:15,1203,person,0.775,346,303,1.5,
09:57:15,1204,person,0.759,350,304,0.8,
09:57:15,1205,person,0.74,345,304,0.4,
09:57:15,1206,person,0.669,349,301,1.1,
09:57:15,1207,person,0.768,349,304,1.8,
09:57:15,1208,person,0.731,349,305,1.3,
09:57:15,1209,person,0.773,349,304,0.4,
09:57:15,1210,person,0.724,349,305,1.5,
09:57:15,1211,person,0.737,349,304,1.1,
09:57:15,1212,person,0.738,346,304,1.1,
09:57:15,1213,person,0.779,348,303,0.8,
09:57:15,1214,person,0.748,349,304,0.0,
09:57:15,1215,person,0.663,351,301,1.6,
09:57:15,1216,person,0.743,349,304,0.0,
09:57:15,1217,person,0.704,350,303,1.5,
09:57:15,1218,person,0.729,347,304,0.5,
09:57:15,1219,person,0.661,349,305,0.4,
09:57:15,1220,person,0.735,347,305,2.0,
09:57:15,1221,person,0.66,348,307,1.1,
09:57:15,1222,person,0.746,350,306,1.1,
09:57:16,1223,person,0.75,348,306,0.8,
09:57:16,1224,person,0.75,349,306,0.4,
09:57:16,1225,person,0.734,345,306,0.8,
09:57:16,1226,person,0.755,346,306,0.8,
09:57:16,1227,person,0.749,349,306,0.4,
09:57:16,1228,person,0.681,344,307,1.5,
09:57:16,1229,person,0.753,343,307,2.2,
09:57:16,1230,person,0.717,343,306,0.7,
09:57:16,1231,person,0.752,339,308,2.6,
09:57:16,1232,person,0.772,336,305,4.7,
09:57:16,1233,person,0.766,335,304,3.4,
09:57:16,1234,person,0.749,332,306,4.0,
09:57:16,1235,person,0.732,331,307,4.3,
09:57:16,1236,person,0.739,335,306,1.6,
09:57:16,1237,person,0.746,339,306,1.1,
09:57:16,1238,person,0.771,337,304,0.7,
09:57:16,1239,person,0.756,337,305,1.8,
09:57:16,1240,person,0.747,338,304,2.7,
09:57:16,1241,person,0.758,334,304,0.8,
09:57:16,1242,person,0.727,337,305,0.8,
09:57:17,1243,person,0.726,334,305,1.1,
09:57:17,1244,person,0.726,340,304,1.1,
09:57:17,1245,person,0.694,335,299,2.1,
09:57:17,1246,person,0.713,337,305,1.1,
09:57:17,1247,person,0.723,342,304,1.8,
09:57:17,1248,person,0.715,335,303,0.8,
09:57:17,1249,person,0.74,337,304,1.1,
09:57:17,1250,person,0.778,338,305,2.4,
09:57:17,1251,person,0.723,331,305,2.2,
09:57:17,1252,person,0.741,328,305,5.0,
09:57:17,1253,person,0.744,326,306,3.4,
09:57:17,1254,person,0.71,323,308,5.2,
09:57:17,1255,person,0.706,325,309,4.9,
09:57:17,1256,person,0.714,312,307,6.9,
09:57:17,1257,person,0.632,380,315,19.1,YES
09:57:17,1257,person,0.535,127,409,0.0,
09:57:17,1258,person,0.654,374,315,17.7,YES
09:57:17,1259,person,0.637,368,316,16.5,YES
09:57:17,1260,person,0.643,390,316,23.5,YES
09:57:17,1260,person,0.557,146,389,0.0,
09:57:17,1261,person,0.668,405,317,33.7,YES
09:57:17,1261,person,0.647,135,390,20.2,
09:57:17,1262,person,0.676,368,316,4.3,YES
09:57:18,1263,person,0.673,372,314,0.8,YES
09:57:18,1264,person,0.681,372,315,1.5,YES
09:57:18,1265,person,0.604,372,316,6.5,YES
09:57:18,1266,person,0.665,372,315,12.0,YES
09:57:18,1267,person,0.622,364,315,1.5,YES
09:57:18,1268,person,0.67,365,315,2.5,YES
09:57:18,1269,person,0.688,365,314,2.5,YES
09:57:18,1270,person,0.675,356,311,6.1,YES
09:57:18,1271,person,0.666,353,311,6.9,YES
09:57:18,1272,person,0.683,360,313,1.6,YES
09:57:18,1273,person,0.686,346,313,6.9,
09:57:18,1274,person,0.701,351,314,5.0,
09:57:18,1275,person,0.692,348,313,3.0,
09:57:18,1276,person,0.698,356,313,1.3,YES
09:57:18,1277,person,0.689,355,314,1.8,YES
09:57:18,1278,person,0.688,354,311,3.0,YES
09:57:18,1279,person,0.685,360,313,3.3,YES
09:57:18,1280,person,0.692,358,313,3.6,YES
09:57:18,1281,person,0.7,349,312,2.5,
09:57:18,1282,person,0.695,353,315,0.8,YES
09:57:19,1283,person,0.689,359,315,2.3,YES
09:57:19,1284,person,0.705,359,314,0.5,YES
09:57:19,1285,person,0.7,359,313,0.4,YES
09:57:19,1286,person,0.707,348,313,0.5,
09:57:19,1287,person,0.686,360,313,2.6,YES
09:57:19,1288,person,0.697,350,314,3.3,
09:57:19,1289,person,0.696,359,313,0.4,YES
09:57:19,1290,person,0.692,360,315,0.8,YES
09:57:19,1291,person,0.691,352,313,1.4,YES
09:57:19,1292,person,0.7,345,313,5.4,
09:57:19,1293,person,0.663,355,311,2.2,YES
09:57:19,1294,person,0.692,349,312,3.6,
09:57:19,1295,person,0.698,346,310,5.4,
09:57:19,1296,person,0.687,360,312,2.9,YES
09:57:19,1297,person,0.69,362,313,6.1,YES
09:57:19,1298,person,0.688,358,314,1.5,YES
09:57:19,1299,person,0.692,347,312,0.7,
09:57:19,1300,person,0.686,354,310,2.9,YES
09:57:19,1301,person,0.707,348,310,4.4,
09:57:19,1302,person,0.689,356,310,2.4,YES
09:57:20,1303,person,0.703,345,312,4.7,
09:57:20,1304,person,0.718,355,310,3.0,YES
09:57:20,1305,person,0.707,351,312,1.3,
09:57:20,1306,person,0.719,356,307,3.1,YES
09:57:20,1307,person,0.723,344,308,4.3,
09:57:20,1308,person,0.713,345,310,0.7,
09:57:20,1309,person,0.729,345,310,3.6,
09:57:20,1310,person,0.711,354,310,1.3,YES
09:57:20,1311,person,0.689,347,311,3.5,
09:57:20,1312,person,0.701,346,309,0.8,
09:57:20,1313,person,0.7,344,313,1.1,
09:57:20,1314,person,0.706,348,313,1.5,
09:57:20,1315,person,0.696,356,315,2.0,YES
09:57:20,1316,person,0.7,354,312,2.7,YES
09:57:20,1317,person,0.69,354,315,3.9,YES
09:57:20,1318,person,0.705,361,311,6.6,YES
09:57:20,1319,person,0.684,356,313,3.1,YES
09:57:20,1320,person,0.684,356,313,0.8,YES
09:57:20,1321,person,0.692,354,312,0.0,YES
09:57:20,1322,person,0.695,357,314,1.1,YES
09:57:21,1323,person,0.69,351,311,3.6,
09:57:21,1324,person,0.687,348,308,3.4,
09:57:21,1325,person,0.691,356,313,0.0,YES
09:57:21,1326,person,0.702,347,314,2.6,
09:57:21,1327,person,0.722,346,311,4.1,
09:57:21,1328,person,0.695,344,313,2.6,
09:57:21,1329,person,0.715,350,312,1.6,
09:57:21,1330,person,0.688,344,314,4.3,
09:57:21,1331,person,0.692,344,311,1.5,
09:57:21,1332,person,0.693,350,314,1.8,
09:57:21,1333,person,0.701,337,314,2.5,
09:57:21,1334,person,0.701,337,314,4.7,
09:57:21,1335,person,0.673,343,310,1.5,
09:57:21,1336,person,0.67,345,313,0.8,
09:57:21,1337,person,0.675,349,314,0.4,
09:57:21,1338,person,0.694,343,313,2.2,
09:57:21,1339,person,0.685,339,312,1.0,
09:57:21,1340,person,0.689,352,313,3.4,YES
09:57:21,1341,person,0.702,344,314,0.5,
09:57:21,1342,person,0.665,357,318,3.2,YES
09:57:22,1343,person,0.694,361,315,6.5,YES
09:57:22,1344,person,0.688,363,316,8.8,YES
09:57:22,1345,person,0.675,357,319,2.8,YES
09:57:22,1346,person,0.682,359,320,5.8,YES
09:57:22,1347,person,0.697,361,321,1.8,YES
09:57:22,1348,person,0.7,362,322,2.5,YES
09:57:22,1349,person,0.683,355,322,3.6,YES
09:57:22,1350,person,0.697,364,323,2.9,YES
09:57:22,1351,person,0.686,341,326,6.8,
09:57:22,1352,person,0.676,339,327,8.2,
09:57:22,1353,person,0.691,334,330,10.5,
09:57:22,1354,person,0.69,331,330,9.1,
09:57:22,1355,person,0.689,358,326,2.4,YES
09:57:22,1356,person,0.695,333,330,3.2,
09:57:22,1357,person,0.7,333,332,2.8,
09:57:22,1358,person,0.688,338,330,1.4,
09:57:22,1359,person,0.7,332,333,1.1,
09:57:22,1360,person,0.692,337,333,7.9,
09:57:22,1361,person,0.685,333,331,0.4,
09:57:22,1362,person,0.673,334,332,0.4,
09:57:23,1363,person,0.685,354,332,5.8,YES
09:57:23,1364,person,0.673,337,333,1.8,
09:57:23,1365,person,0.688,327,332,3.6,
09:57:23,1366,person,0.682,330,331,1.1,
09:57:23,1367,person,0.675,329,332,1.8,
09:57:23,1368,person,0.686,328,332,9.4,
09:57:23,1369,person,0.694,327,333,3.6,
09:57:23,1370,person,0.696,326,328,1.5,
09:57:23,1371,person,0.696,326,331,1.4,
09:57:23,1372,person,0.685,327,331,0.8,
09:57:23,1373,person,0.683,325,332,1.1,
09:57:23,1374,person,0.686,327,332,0.4,
09:57:23,1375,person,0.697,336,331,3.8,
09:57:23,1376,person,0.699,339,330,4.7,
09:57:23,1377,person,0.691,327,331,0.0,
09:57:23,1378,person,0.687,330,331,1.8,
09:57:23,1379,person,0.692,330,331,1.1,
09:57:23,1380,person,0.688,328,330,2.9,
09:57:23,1381,person,0.692,326,332,4.7,
09:57:23,1382,person,0.703,329,332,0.8,
09:57:24,1383,person,0.693,325,333,1.9,
09:57:24,1384,person,0.704,332,333,1.0,
09:57:24,1385,person,0.69,323,333,2.1,
09:57:24,1386,person,0.716,328,333,0.8,
09:57:24,1387,person,0.696,325,332,1.4,
09:57:24,1388,person,0.698,326,331,0.8,
09:57:24,1389,person,0.706,333,332,0.5,
09:57:24,1390,person,0.699,333,332,3.6,
09:57:24,1391,person,0.693,332,332,1.5,
09:57:24,1392,person,0.706,333,331,2.9,
09:57:24,1393,person,0.705,332,330,2.2,
09:57:24,1394,person,0.715,334,330,0.8,
09:57:24,1395,person,0.711,329,332,1.4,
09:57:24,1396,person,0.701,336,333,1.5,
09:57:24,1397,person,0.69,329,334,1.8,
09:57:24,1398,person,0.691,333,332,0.8,
09:57:24,1399,person,0.705,328,332,2.3,
09:57:24,1400,person,0.688,328,333,0.5,
09:57:24,1401,person,0.69,327,332,3.3,
09:57:24,1402,person,0.691,325,332,1.6,
09:57:25,1403,person,0.688,328,333,1.8,
09:57:25,1404,person,0.697,333,332,1.8,
09:57:25,1405,person,0.704,331,332,1.1,
09:57:25,1406,person,0.699,326,334,0.8,
09:57:25,1407,person,0.71,330,333,1.8,
09:57:25,1408,person,0.697,329,333,0.4,
09:57:25,1409,person,0.681,331,330,1.0,
09:57:25,1410,person,0.681,331,330,0.7,
09:57:25,1411,person,0.699,321,331,2.1,
09:57:25,1412,person,0.687,328,331,1.0,
09:57:25,1413,person,0.7,325,331,1.6,
09:57:25,1414,person,0.683,327,331,1.5,
09:57:25,1415,person,0.703,328,331,1.1,
09:57:25,1416,person,0.686,327,331,2.2,
09:57:25,1417,person,0.69,327,333,0.8,
09:57:25,1418,person,0.687,327,332,0.8,
09:57:25,1419,person,0.694,325,333,1.0,
09:57:25,1420,person,0.681,325,332,1.1,
09:57:25,1421,person,0.696,332,333,1.9,
09:57:25,1422,person,0.678,334,332,2.5,
09:57:26,1423,person,0.714,333,331,2.2,
09:57:26,1424,person,0.706,328,332,1.1,
09:57:26,1425,person,0.691,330,331,1.8,
09:57:26,1426,person,0.696,326,332,2.2,
09:57:26,1427,person,0.698,327,332,2.5,
09:57:26,1428,person,0.706,332,332,0.5,
09:57:26,1429,person,0.693,332,332,1.5,
09:57:26,1430,person,0.705,327,332,1.1,
09:57:26,1431,person,0.692,332,332,2.2,
09:57:26,1432,person,0.693,333,333,2.2,
09:57:26,1433,person,0.705,327,331,1.8,
09:57:26,1434,person,0.713,330,332,0.7,
09:57:26,1435,person,0.685,333,332,2.2,
09:57:26,1436,person,0.696,327,332,1.8,
09:57:26,1437,person,0.708,328,333,1.9,
09:57:26,1438,person,0.709,333,333,2.4,
09:57:26,1439,person,0.701,323,331,2.7,
09:57:26,1440,person,0.702,325,332,3.1,
09:57:26,1441,person,0.698,335,332,3.0,
09:57:26,1442,person,0.704,325,332,1.2,
09:57:27,1443,person,0.711,321,332,4.3,
09:57:27,1444,person,0.707,331,333,3.0,
09:57:27,1445,person,0.713,333,333,2.9,
09:57:27,1446,person,0.707,326,333,3.3,
09:57:27,1447,person,0.699,329,332,1.4,
09:57:27,1448,person,0.711,334,332,4.7,
09:57:27,1449,person,0.712,329,332,0.8,
09:57:27,1450,person,0.708,332,332,0.5,
09:57:27,1451,person,0.675,328,332,0.8,
09:57:27,1452,person,0.71,328,331,0.5,
09:57:27,1453,person,0.699,332,332,0.7,
09:57:27,1454,person,0.703,333,332,1.4,
09:57:27,1455,person,0.685,325,331,2.5,
09:57:27,1456,person,0.702,333,332,1.8,
09:57:27,1457,person,0.702,325,332,1.1,
09:57:27,1458,person,0.7,326,333,2.2,
09:57:27,1459,person,0.704,329,333,1.5,
09:57:27,1460,person,0.713,334,333,3.3,
09:57:27,1461,person,0.696,331,333,0.8,
09:57:27,1462,person,0.726,332,332,2.5,
09:57:28,1463,person,0.703,330,333,1.4,
09:57:28,1464,person,0.715,329,333,0.0,
09:57:28,1465,person,0.705,327,332,2.5,
09:57:28,1466,person,0.699,326,333,1.8,
09:57:28,1467,person,0.695,330,332,0.7,
09:57:28,1468,person,0.701,328,332,0.8,
09:57:28,1469,person,0.69,329,332,0.4,
09:57:28,1470,person,0.684,329,330,1.0,
09:57:28,1471,person,0.699,323,332,1.1,
09:57:28,1472,person,0.703,338,332,2.9,
09:57:28,1473,person,0.696,325,332,1.1,
09:57:28,1474,person,0.698,332,331,1.1,
09:57:28,1475,person,0.701,328,330,0.4,
09:57:28,1476,person,0.688,331,332,2.9,
09:57:28,1477,person,0.684,328,331,3.6,
09:57:28,1478,person,0.687,330,331,1.8,
09:57:28,1479,person,0.684,327,331,1.8,
09:57:28,1480,person,0.695,330,331,0.8,
09:57:28,1481,person,0.693,330,330,0.8,
09:57:28,1482,person,0.691,334,330,2.2,
09:57:29,1483,person,0.69,324,331,2.2,
09:57:29,1484,person,0.694,333,333,2.3,
09:57:29,1485,person,0.696,327,332,1.1,
09:57:29,1486,person,0.678,334,330,1.4,
09:57:29,1487,person,0.677,327,328,2.6,
09:57:29,1488,person,0.685,347,332,8.3,
09:57:29,1489,person,0.682,335,331,1.0,
09:57:29,1490,person,0.688,331,331,1.5,
09:57:29,1491,person,0.704,339,331,1.8,
09:57:29,1492,person,0.687,332,331,2.1,
09:57:29,1493,person,0.683,333,330,5.1,
09:57:29,1494,person,0.685,331,331,1.4,
09:57:29,1495,person,0.691,344,331,4.7,
09:57:29,1496,person,0.674,332,331,2.5,
09:57:29,1497,person,0.685,328,331,1.4,
09:57:29,1498,person,0.686,330,330,1.1,
09:57:29,1499,person,0.681,334,330,1.1,
09:57:29,1500,person,0.683,331,330,4.7,
09:57:29,1501,person,0.685,331,332,0.5,
09:57:29,1502,person,0.684,326,330,0.8,
09:57:30,1503,person,0.684,328,331,0.8,
09:57:30,1504,person,0.679,331,332,1.3,
09:57:30,1505,person,0.691,326,330,1.8,
09:57:30,1506,person,0.682,326,331,1.8,
09:57:30,1507,person,0.678,328,330,0.7,
09:57:30,1508,person,0.687,335,330,2.6,
09:57:30,1509,person,0.698,328,330,1.3,
09:57:30,1510,person,0.682,326,332,0.7,
09:57:30,1511,person,0.696,352,331,9.4,YES
09:57:30,1512,person,0.692,332,332,1.6,
09:57:30,1513,person,0.692,326,331,3.3,
09:57:30,1514,person,0.687,328,330,0.0,
09:57:30,1515,person,0.676,329,332,1.1,
09:57:30,1516,person,0.691,329,331,8.9,
09:57:30,1517,person,0.685,326,330,2.4,
09:57:30,1518,person,0.693,332,329,2.4,
09:57:30,1519,person,0.684,326,331,0.8,
09:57:30,1520,person,0.692,318,330,4.1,
09:57:30,1521,person,0.677,324,331,1.8,
09:57:30,1522,person,0.678,324,329,0.8,
09:57:30,1523,person,0.676,328,331,1.6,
09:57:31,1524,person,0.672,331,330,1.8,
09:57:31,1525,person,0.681,325,332,2.6,
09:57:31,1526,person,0.686,330,330,2.2,
09:57:31,1527,person,0.68,327,331,1.3,
09:57:31,1528,person,0.686,330,331,0.7,
09:57:31,1529,person,0.692,335,330,1.4,
09:57:31,1530,person,0.685,328,331,1.1,
09:57:31,1531,person,0.696,327,331,1.1,
09:57:31,1532,person,0.683,351,331,8.7,
09:57:31,1533,person,0.678,328,329,1.0,
09:57:31,1534,person,0.68,327,331,2.9,
09:57:31,1535,person,0.694,331,330,1.1,
09:57:31,1536,person,0.691,329,330,0.8,
09:57:31,1537,person,0.682,325,330,9.4,
09:57:31,1538,person,0.683,329,328,0.5,
09:57:31,1539,person,0.683,329,328,1.3,
09:57:31,1540,person,0.681,325,329,2.2,
09:57:31,1541,person,0.675,329,329,0.4,
09:57:31,1542,person,0.687,326,330,0.4,
09:57:31,1543,person,0.679,328,328,0.4,
09:57:32,1544,person,0.687,352,330,8.3,YES
09:57:32,1545,person,0.68,331,330,2.2,
09:57:32,1546,person,0.695,327,329,0.7,
09:57:32,1547,person,0.682,331,329,1.8,
09:57:32,1548,person,0.691,332,330,1.6,
09:57:32,1549,person,0.699,333,331,6.9,
09:57:32,1550,person,0.682,322,330,3.2,
09:57:32,1551,person,0.704,327,331,0.7,
09:57:32,1552,person,0.69,331,331,0.7,
09:57:32,1553,person,0.68,355,332,8.3,YES
09:57:32,1554,person,0.681,325,331,2.9,
09:57:32,1555,person,0.676,327,331,1.8,
09:57:32,1556,person,0.681,327,331,0.0,
09:57:32,1557,person,0.688,326,331,1.8,
09:57:32,1558,person,0.692,351,331,1.5,
09:57:32,1559,person,0.681,331,330,2.3,
09:57:32,1560,person,0.688,325,330,0.9,
09:57:32,1561,person,0.677,329,331,0.8,
09:57:32,1562,person,0.683,329,331,1.1,
09:57:32,1563,person,0.702,336,330,5.6,
09:57:33,1564,person,0.669,331,331,0.4,
09:57:33,1565,person,0.678,329,331,1.5,
09:57:33,1566,person,0.684,332,331,1.1,
09:57:33,1567,person,0.696,329,329,0.7,
09:57:33,1568,person,0.678,332,331,1.5,
09:57:33,1569,person,0.683,330,330,0.5,
09:57:33,1570,person,0.682,327,331,0.7,
09:57:33,1571,person,0.676,329,331,1.1,
09:57:33,1572,person,0.696,329,331,0.7,
09:57:33,1573,person,0.689,329,330,1.1,
09:57:33,1574,person,0.694,331,331,0.5,
09:57:33,1575,person,0.685,330,329,1.3,
09:57:33,1576,person,0.684,327,331,0.7,
09:57:33,1577,person,0.681,331,331,0.7,
09:57:33,1578,person,0.691,335,330,2.2,
09:57:33,1579,person,0.688,321,330,3.6,
09:57:33,1580,person,0.681,333,330,1.1,
09:57:33,1581,person,0.688,328,329,0.8,
09:57:33,1582,person,0.683,329,331,0.7,
09:57:33,1583,person,0.688,332,329,1.1,
09:57:34,1584,person,0.686,331,330,3.6,
09:57:34,1585,person,0.685,328,330,1.8,
09:57:34,1586,person,0.688,332,331,1.6,
09:57:34,1587,person,0.675,324,329,1.9,
09:57:34,1588,person,0.683,329,330,1.1,
09:57:34,1589,person,0.692,325,330,2.2,
09:57:34,1590,person,0.682,330,330,0.7,
09:57:34,1591,person,0.682,325,330,2.5,
09:57:34,1592,person,0.704,332,330,2.9,
09:57:34,1593,person,0.685,327,330,0.7,
09:57:34,1594,person,0.676,322,331,1.1,
09:57:34,1595,person,0.679,355,331,9.0,YES
09:57:34,1596,person,0.69,329,332,1.6,
09:57:34,1597,person,0.698,324,331,2.9,
09:57:34,1598,person,0.682,326,330,0.4,
09:57:34,1599,person,0.689,328,330,2.2,
09:57:34,1600,person,0.684,328,331,9.7,
09:57:34,1601,person,0.69,331,330,1.0,
09:57:34,1602,person,0.684,332,329,3.0,
09:57:34,1603,person,0.679,332,330,2.2,
09:57:35,1604,person,0.684,326,330,0.7,
09:57:35,1605,person,0.692,337,330,3.3,
09:57:35,1606,person,0.697,324,330,2.5,
09:57:35,1607,person,0.679,331,330,0.5,
09:57:35,1608,person,0.683,331,330,0.4,
09:57:35,1609,person,0.688,325,331,0.5,
09:57:35,1610,person,0.693,323,329,5.0,
09:57:35,1611,person,0.676,328,330,1.4,
09:57:35,1612,person,0.683,333,331,0.8,
09:57:35,1613,person,0.685,323,331,2.9,
09:57:35,1614,person,0.7,324,332,0.5,
09:57:35,1615,person,0.694,328,330,1.8,
09:57:35,1616,person,0.691,326,331,0.8,
09:57:35,1617,person,0.694,327,331,2.2,
09:57:35,1618,person,0.704,329,330,2.2,
09:57:35,1619,person,0.688,326,330,1.0,
09:57:35,1620,person,0.68,327,331,0.5,
09:57:35,1621,person,0.689,326,330,0.4,
09:57:35,1622,person,0.679,323,329,1.6,
09:57:35,1623,person,0.691,327,330,0.7,
09:57:36,1624,person,0.681,330,329,1.5,
09:57:36,1625,person,0.681,329,330,0.8,
09:57:36,1626,person,0.685,327,331,0.5,
09:57:36,1627,person,0.684,332,330,3.3,
09:57:36,1628,person,0.7,330,331,1.1,
09:57:36,1629,person,0.7,330,331,0.7,
09:57:36,1630,person,0.678,329,329,0.4,
09:57:36,1631,person,0.69,328,331,0.4,
09:57:36,1632,person,0.678,329,330,1.1,
09:57:36,1633,person,0.685,325,332,1.8,
09:57:36,1634,person,0.682,326,331,1.4,
09:57:36,1635,person,0.682,324,330,1.8,
09:57:36,1636,person,0.677,330,332,0.8,
09:57:36,1637,person,0.686,332,330,1.1,
09:57:36,1638,person,0.696,329,332,1.4,
09:57:36,1639,person,0.678,331,331,1.8,
09:57:36,1640,person,0.681,326,328,1.0,
09:57:36,1641,person,0.687,332,329,1.3,
09:57:36,1642,person,0.68,323,330,3.2,
09:57:36,1643,person,0.686,323,331,2.2,
09:57:37,1644,person,0.687,327,330,1.5,
09:57:37,1645,person,0.689,327,331,1.1,
09:57:37,1646,person,0.697,328,330,1.5,
09:57:37,1647,person,0.691,332,331,3.3,
09:57:37,1648,person,0.691,325,330,0.8,
09:57:37,1649,person,0.693,328,330,0.4,
09:57:37,1650,person,0.683,328,331,0.4,
09:57:37,1651,person,0.681,331,330,1.1,
09:57:37,1652,person,0.692,320,330,4.3,
09:57:37,1653,person,0.686,329,330,1.4,
09:57:37,1654,person,0.687,326,330,0.7,
09:57:37,1655,person,0.686,328,330,0.4,
09:57:37,1656,person,0.695,332,330,0.4,
09:57:37,1657,person,0.701,324,331,1.5,
09:57:37,1658,person,0.693,333,331,1.5,
09:57:37,1659,person,0.697,333,331,2.6,
09:57:37,1660,person,0.688,332,330,1.4,
09:57:37,1661,person,0.678,327,330,1.8,
09:57:37,1662,person,0.697,327,330,1.1,
09:57:37,1663,person,0.695,327,331,2.2,
09:57:38,1664,person,0.694,325,330,2.9,
09:57:38,1665,person,0.687,324,330,2.9,
09:57:38,1666,person,0.679,328,328,0.8,
09:57:38,1667,person,0.695,327,331,0.4,
09:57:38,1668,person,0.679,329,330,0.8,
09:57:38,1669,person,0.678,325,330,0.0,
09:57:38,1670,person,0.685,320,330,1.4,
09:57:38,1671,person,0.7,329,330,0.8,
09:57:38,1672,person,0.684,330,331,1.1,
09:57:38,1673,person,0.699,333,331,1.5,
09:57:38,1674,person,0.688,326,331,0.5,
09:57:38,1675,person,0.693,327,331,2.5,
09:57:38,1676,person,0.684,329,331,0.4,
09:57:38,1677,person,0.681,329,330,0.5,
09:57:38,1678,person,0.697,331,331,0.7,
09:57:38,1679,person,0.695,326,331,0.0,
09:57:38,1680,person,0.7,328,331,0.4,
09:57:38,1681,person,0.682,326,329,1.3,
09:57:38,1682,person,0.691,324,330,1.8,
09:57:38,1683,person,0.682,324,331,2.5,
09:57:39,1684,person,0.684,332,330,2.1,
09:57:39,1685,person,0.692,327,330,0.5,
09:57:39,1686,person,0.681,329,331,1.3,
09:57:39,1687,person,0.686,326,331,0.8,
09:57:39,1688,person,0.678,329,330,1.8,
09:57:39,1689,person,0.687,326,331,2.2,
09:57:39,1690,person,0.688,333,330,2.2,
09:57:39,1691,person,0.684,331,330,0.8,
09:57:39,1692,person,0.692,332,330,2.2,
09:57:39,1693,person,0.686,327,331,0.8,
09:57:39,1694,person,0.7,325,330,0.5,
09:57:39,1695,person,0.685,352,330,6.8,YES
09:57:39,1696,person,0.703,320,330,4.0,
09:57:39,1697,person,0.692,323,330,3.3,
09:57:39,1698,person,0.695,331,331,1.5,
09:57:39,1699,person,0.693,358,328,12.8,YES
09:57:39,1700,person,0.683,326,332,10.1,
09:57:39,1701,person,0.676,328,332,3.2,
09:57:39,1702,person,0.702,330,330,2.7,
09:57:39,1703,person,0.681,330,330,0.5,
09:57:40,1704,person,0.687,329,330,10.5,
09:57:40,1705,person,0.697,327,331,0.5,
09:57:40,1706,person,0.689,357,330,10.4,YES
09:57:40,1707,person,0.692,327,330,1.1,
09:57:40,1708,person,0.68,326,331,1.5,
09:57:40,1709,person,0.702,325,330,1.4,
09:57:40,1710,person,0.691,329,331,0.7,
09:57:40,1711,person,0.68,329,331,10.1,
09:57:40,1712,person,0.684,330,330,1.1,
09:57:40,1713,person,0.695,325,331,0.4,
09:57:40,1714,person,0.696,332,331,2.5,
09:57:40,1715,person,0.689,331,332,0.8,
09:57:40,1716,person,0.689,326,331,1.1,
09:57:40,1717,person,0.68,326,331,1.5,
09:57:40,1718,person,0.682,329,331,1.4,
09:57:40,1719,person,0.696,327,331,1.8,
09:57:40,1720,person,0.686,352,330,7.6,YES
09:57:40,1721,person,0.688,333,331,2.5,
09:57:40,1722,person,0.685,327,330,0.5,
09:57:40,1723,person,0.688,331,330,0.8,
09:57:41,1724,person,0.685,331,331,1.4,
